osm_type,osm_id,category,name,lat,lon,source_key,source_value,neighbourhood,district,distance_to_neighbourhood_km,osm_assignment_method,osm_outside_boundary_count
node,1461303907,bicycle_parking,,55.67753,12.576126,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1462189989,bar,Funchs Vinstue,55.6845001,12.5674404,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1462204709,bicycle_parking,,55.685731,12.567568,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1462208472,bicycle_parking,,55.685201,12.567353,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1462209448,bicycle_parking,,55.685292,12.567053,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1462221515,bar,Jagtstuen,55.6839289,12.5684807,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1462223632,restaurant,La Petanque,55.683478,12.567996,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1463822565,bicycle_parking,,55.699679,12.587502,amenity,bicycle_parking,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1463822587,bicycle_parking,,55.699565,12.587514,amenity,bicycle_parking,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1463822829,bicycle_parking,,55.699478,12.587174,amenity,bicycle_parking,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1463838670,supermarket,Brugsen,55.697257,12.5796015,shop,supermarket,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1463840263,bicycle_parking,,55.6977833,12.5790771,amenity,bicycle_parking,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1463840486,bicycle_parking,,55.6972812,12.5794045,amenity,bicycle_parking,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1463841652,restaurant,Søpromenaden,55.697735,12.578279,amenity,restaurant,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1463845914,cafe,Cafe 22,55.689065,12.564651,amenity,cafe,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1463848266,pub,Diligencen,55.684931,12.558795,amenity,pub,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1463849156,bicycle_parking,,55.684746,12.55864,amenity,bicycle_parking,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1473047867,bar,Tagensborg,55.6991351,12.5539198,amenity,bar,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1473049650,supermarket,Føtex,55.6988848,12.5537181,shop,supermarket,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1473374585,bar,Cafe Fremforalt,55.6462515,12.5244533,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,1473380726,bar,Syd Vest,55.6522734,12.5352733,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,1474230692,cafe,Kulturhuset Støberiets café,55.6859667,12.557095,amenity,cafe,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1476409563,supermarket,Lidl,55.7136668,12.560002,shop,supermarket,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1478768949,cafe,Café Sorgenfri,55.6777181,12.5747112,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1483524755,bicycle_parking,,55.6663684,12.5987182,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,1483530111,bicycle_parking,,55.6683238,12.5970278,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,1483665346,bicycle_parking,,55.6394514,12.5778682,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1484934301,supermarket,Netto,55.6773937,12.5619689,shop,supermarket,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1487003381,bakery,Emmerys,55.6911952,12.5756718,shop,bakery,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1487058307,restaurant,Under Uret,55.6896143,12.5750925,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1487060578,toilets,,55.6894231,12.5754499,amenity,toilets,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1487067233,restaurant,Stue 11,55.6886663,12.5730861,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1487072621,bicycle_parking,,55.688015,12.572615,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1487169261,bicycle_parking,,55.6855885,12.5702842,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1487169964,bicycle_parking,,55.6856787,12.569889,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1489600447,cafe,Joe & The Juice,55.6831401,12.5726195,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1489625801,cafe,Skaal,55.682326,12.573648,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1489626961,restaurant,Phønix,55.6823983,12.5736627,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1489642498,cafe,Espresso House Købmagergade,55.6814268,12.5749793,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1489660498,restaurant,Sporvejen,55.679453,12.575676,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497165394,cafe,Kafferiet Esplanaden,55.6877682,12.5952827,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497177434,restaurant,Nakorn Thai,55.6862276,12.5891791,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497185953,cafe,Taste,55.684952,12.5884754,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497190407,restaurant,Rebel,55.6832778,12.5869911,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497191501,bakery,Reinh van Hauen,55.683269,12.586637,shop,bakery,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497191821,pharmacy,Kongelig Hof-apotek,55.6831473,12.5865426,amenity,pharmacy,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497192555,restaurant,The Red Box,55.6829652,12.586713,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497193114,bicycle_parking,,55.682827,12.586331,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497193833,cafe,Cafe Blå Time,55.6826376,12.5864454,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497197048,restaurant,Trattoria Fiat,55.6813679,12.5858844,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497198641,bar,Palæ Bar,55.6812131,12.5837207,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1497201304,bar,Da Vinci,55.6817658,12.5837032,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1517820296,museum,Politihistorisk Museum,55.6900307,12.5608467,tourism,museum,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1538103622,restaurant,Lumskebugten,55.6883845,12.5980095,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1558472609,cafe,Café Camino,55.6767826,12.575788,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1559384949,toilets,,55.6823041,12.5738919,amenity,toilets,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1566123026,supermarket,365discount,55.6655948,12.5995584,shop,supermarket,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,1566123032,supermarket,Netto,55.6646567,12.5990108,shop,supermarket,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1571162025,bicycle_parking,,55.6610604,12.604584,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,1571163850,bicycle_parking,,55.661104,12.604584,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,1571168797,bicycle_parking,,55.66144,12.603967,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,1574103691,bicycle_parking,,55.646617,12.6134098,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1574116209,bicycle_parking,,55.6463023,12.6148072,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,1574125494,restaurant,Den Kinesiske Mur,55.6455082,12.6149633,amenity,restaurant,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,1574149264,supermarket,Netto,55.6469241,12.6143883,shop,supermarket,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,1574595426,bicycle_parking,,55.6599286,12.4992399,amenity,bicycle_parking,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,1576560296,toilets,,55.6840194,12.5700644,amenity,toilets,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1584391960,bar,Dispensary,55.6972572,12.544631,amenity,bar,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1585655893,bench,,55.686612,12.5812791,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1585655908,bench,,55.6844544,12.5781339,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1585655911,bench,,55.6844993,12.5780283,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1585655944,bench,,55.6868993,12.5802277,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1585655947,bench,,55.6840273,12.5773653,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1585655952,bench,,55.6869122,12.580166,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1585655956,bench,,55.6866309,12.5812121,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1587010800,bench,,55.6840042,12.5773256,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1587010813,bench,,55.6839317,12.5774922,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1587010818,bench,,55.6839559,12.5775258,amenity,bench,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1590786486,pub,Cafe Nick,55.6780616,12.5824889,amenity,pub,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1590836108,nightclub,Copenhagen Coyote Club,55.6776068,12.5812287,amenity,nightclub,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1590881486,bicycle_parking,,55.680207,12.578298,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1591124412,bar,Nørreport Bodega,55.682421,12.571505,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1595066426,pub,Lassie Bar,55.6644556,12.598079,amenity,pub,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1595066431,restaurant,Barshu,55.6679838,12.5967108,amenity,restaurant,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1596733408,bar,Masken Bar,55.6781756,12.5686176,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1596735570,bar,The Log Lady,55.6783036,12.568967,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1596737154,cafe,The Living Room,55.6785517,12.5691035,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1596747835,cafe,Din Nye Ven,55.678834,12.567288,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1596794742,restaurant,Cafe Gl. Torv,55.6780117,12.5714461,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1597548887,bicycle_parking,,55.6875908,12.5541192,amenity,bicycle_parking,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1597548889,bicycle_parking,,55.6873818,12.5542816,amenity,bicycle_parking,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,1598907861,bicycle_parking,,55.6760398,12.5873908,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1598907874,bicycle_parking,,55.6760239,12.5873346,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1598907888,bicycle_parking,,55.6760527,12.5874471,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1598911587,bicycle_parking,,55.6763605,12.58841,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1598918130,bicycle_parking,,55.6765268,12.5889492,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1598918131,bicycle_parking,,55.6765117,12.5888875,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1599832431,restaurant,Nyhavns Hereford House,55.6800695,12.5907903,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1604952245,bench,,55.7099182,12.5558045,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1604975962,bench,,55.7141038,12.5671258,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1605164911,bench,,55.7129218,12.5609113,amenity,bench,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1608797133,pub,Hviids Vinstue,55.6797778,12.584715,amenity,pub,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1608830245,nightclub,Karel van Mander,55.6795446,12.583315,amenity,nightclub,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1608834392,restaurant,Skindbuksen,55.6797421,12.5844793,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1611066096,bicycle_parking,,55.7103125,12.5565801,amenity,bicycle_parking,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1612947010,restaurant,Tivoli Hallen,55.6746192,12.5730884,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1612949145,cafe,Funder,55.6749353,12.5724839,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1612954850,bar,Mojo Blues Bar,55.6756583,12.5735337,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1612960992,cafe,Søren's Værtshus,55.6762328,12.5741939,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1612961569,restaurant,Restaurant Puk,55.6761458,12.5739423,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1613010941,cafe,Bastard Cafe,55.6764713,12.5749848,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1613051108,pub,Centralhjørnet,55.6767102,12.5721156,amenity,pub,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1614310741,cafe,Holm's Kaffebar,55.6793134,12.5810415,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1615733084,bicycle_parking,,55.6802827,12.5808532,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1616066870,bicycle_parking,,55.679843,12.580824,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1616622021,bicycle_parking,,55.7097566,12.56161,amenity,bicycle_parking,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1616688190,bicycle_parking,,55.6812192,12.58285,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1616690479,cafe,Fredco's Deli,55.6813307,12.5833214,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1616786814,pub,Cafe Globen,55.6813135,12.5642273,amenity,pub,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1619265824,pub,Nanok Bar,55.6668132,12.5048845,amenity,pub,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,1620140904,supermarket,Dagli'Brugsen,55.667322,12.503252,shop,supermarket,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,1622854710,toilets,,55.6993484,12.5774601,amenity,toilets,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,1625566144,bench,,55.6608673,12.5880754,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1625567713,bench,,55.6608269,12.5881165,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1625567721,bench,,55.6608163,12.5881567,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,1628402614,cafe,42 Raw Pilestræde,55.6806747,12.5805375,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,1628406934,bar,Wessels Kro,55.681166,12.580734,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
